"sitename","date","TA_F","TA_F_DAY","TA_F_NIGHT","SW_IN_F","LW_IN_F","VPD_F","PA_F","P_F","WS_F","GPP_NT_VUT_REF","wscal","fpar","classid","koeppen_code","igbp_land_use","plant_functional_type"
"IT-Tor",2011-05-02,3.554,4.265,2.369,117.918,301.081,1.085,77.585,0.603,1.48,1.721,0.396074175834656,0.373538535605626,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-03,4.778,6.271,2.29,210.984,276.988,3.107,77.526,0.201,1.394,1.83261,0.376067698001862,0.381708411653654,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-04,4.311,5.727,1.95,346.475,220.975,6.066,78.037,0,2.33,2.66196,0.355605810880661,0.388987080517928,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-05,3.015,4.361,0.772,321.488,247.829,2.424,78.662,0,1.638,2.99857,0.336182922124863,0.395727714670075,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-06,2.557,3.6,0.82,247.746,281.415,1.114,78.989,0,1.528,2.71095,0.31765741109848,0.402283486583545,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-07,6.046,7.423,3.752,286.678,267.871,2.967,78.96,0,1.538,3.55048,0.299428403377533,0.409007568731147,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-08,10.004,11.661,7.244,257.596,288.1,5.944,78.841,0,1.7,3.34544,0.28175300359726,0.416253133585695,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-09,6.743,7.801,4.981,237.282,291.692,2.02,79.109,0,1.215,3.22443,0.265308082103729,0.42437335362,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-10,7.752,9.116,5.48,272.856,282.362,3.29,79.357,0.201,1.325,3.70737,0.250962466001511,0.433275780747797,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-11,9.911,11.06,7.996,257.242,299.192,4.862,79.114,0,1.567,3.94968,0.236063897609711,0.442603837020738,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-12,8.347,9.102,7.089,163.002,315.117,3.276,78.757,1.809,1.208,3.13291,0.233668714761734,0.452314500122583,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-13,7.95,9.582,5.232,337.805,282.875,3.068,78.746,2.814,2.245,4.52156,0.237754285335541,0.462364747736372,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-14,5.593,6.741,3.679,161.119,308.256,1.426,78.453,6.432,1.289,2.98412,0.264691948890686,0.472711557545147,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-15,1.503,1.654,1.253,323.535,257.198,3.458,78.27,0,3.169,3.63124,0.249247968196869,0.483311907231949,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-16,4.213,5.811,1.55,314.478,244.04,4.25,78.74,0,2.214,4.36892,0.234336480498314,0.494122774480722,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-17,5.97,7.6,3.254,278.803,280.742,3.514,78.879,0,1.532,4.58721,0.220218181610107,0.505101136972711,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-18,5.185,6.096,3.667,216.269,300.165,1.609,78.773,0,1.534,4.84847,0.207003951072693,0.51975382149921,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-19,5.826,7.132,3.65,254.505,286.581,2.269,78.78,1.005,1.625,5.31039,0.200997352600098,0.539693643004262,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-20,7.527,8.908,5.007,350.814,268.873,4.626,78.878,0,2.181,5.94486,0.188904255628586,0.562036561401362,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-21,8.418,9.46,6.519,287.183,298.458,3.798,78.946,0,1.443,6.28768,0.177602872252464,0.583898536605721,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-22,8.73,9.555,7.225,173.231,309.808,3.426,78.967,0.201,1.411,5.21779,0.168346047401428,0.602395528527006,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-23,10.487,11.901,7.908,343.887,279.66,5.304,79.261,0,1.938,6.78688,0.158435702323914,0.614643497080587,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-24,11.628,13.228,8.709,347.441,278.758,6.301,79.264,0,1.729,6.41024,0.149226978421211,0.617758402179961,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-25,11.014,12.026,9.168,281.586,309.029,4.248,79.217,0,1.751,6.74618,0.140678510069847,0.608856203738621,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-26,9.176,10.045,7.591,270.155,319.862,2.151,78.896,15.678,1.776,6.13064,0.232765063643456,0.591911441526727,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-27,6.159,7.037,4.56,200.898,297.269,3.171,78.264,2.613,1.943,4.37829,0.234865099191666,0.573512571390954,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-28,5.807,7.541,2.339,365.424,243.727,4.633,78.294,0,1.56,5.74152,0.220083147287369,0.554696427365045,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-29,8.612,10.106,5.624,354.939,269.685,4.015,78.745,0,1.498,5.78929,0.206158488988876,0.536499843478132,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-30,8.845,9.857,6.823,342.103,285.554,3.77,78.855,0,1.781,6.72433,0.193171247839928,0.519959653760832,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-05-31,4.88,4.928,4.784,35.52,328.412,0.984,78.5,17.487,1.038,2.03975,0.292725116014481,0.506112692243759,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-01,2.31,2.62,1.692,102.464,323.954,0.509,78.495,24.522,1.368,3.46627,0.431177258491516,0.495995792957528,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-02,6.238,6.445,5.823,78.708,335.21,1.31,79.047,5.226,1.191,3.37923,0.439351499080658,0.490645789932536,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-03,6.587,7.022,5.716,98.028,338.015,1.008,79.105,20.301,1.349,4.13833,0.543196558952332,0.489658739750051,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-04,6.779,7.254,5.828,149.157,329.433,0.897,78.744,15.075,1.052,6.00813,0.610929489135742,0.491735879945955,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-05,5.894,6.339,5.004,133.594,314.977,1.063,78.301,23.115,1.386,5.35567,0.730729222297668,0.496571815985212,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-06,5.217,5.793,4.065,203.057,311.031,1.19,77.98,18.894,1.308,6.21136,0.82408332824707,0.503861153332786,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-07,5.276,5.752,4.325,112.645,328.487,0.67,77.834,3.015,1.155,4.61592,0.816173613071442,0.513298497454506,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-08,5.457,5.895,4.58,114.317,336.298,0.44,77.795,14.472,0.907,4.38608,0.88126015663147,0.524578453813747,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-09,5.552,6.486,3.684,241.825,309.167,1.232,78.115,1.809,1.413,6.72514,0.865060031414032,0.537395627876174,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-10,5.945,7.115,3.605,256.215,286.598,1.777,78.324,0.201,1.332,6.69404,0.838077008724213,0.551444625106749,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-11,6.782,7.86,4.624,255.965,298.954,1.998,78.375,0,1.59,6.89285,0.80918949842453,0.566420050970437,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-12,6.961,7.893,5.096,249.902,301.475,1.622,78.591,0,1.338,7.22976,0.780276954174042,0.582016510932203,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-13,8.649,9.628,6.692,235.016,312.533,2.782,78.627,0,1.365,6.64009,0.749913215637207,0.597928610458335,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-14,9.288,10.399,7.068,279.94,288.721,3.665,78.809,0,1.52,7.50637,0.718906700611115,0.613850955011136,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-15,10.463,11.359,8.673,272.843,312.79,2.798,78.955,0,1.366,7.24296,0.687103271484375,0.629478150056881,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-16,9.793,10.53,8.319,158.136,332.454,1.568,78.834,11.254,1.167,5.24527,0.727773904800415,0.644504801060535,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-17,9.528,10.146,8.293,206.339,321.56,1.636,78.609,5.025,1.32,6.36758,0.728999972343445,0.658625513487062,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-18,7.405,8.021,6.173,153.894,314.994,1.82,78.173,12.261,1.501,5.33061,0.778149425983429,0.671534892801426,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-19,6.412,7.774,3.69,376.899,247.71,5.177,78.311,0,1.839,7.19693,0.749250888824463,0.682927544469466,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-20,10.246,11.695,7.346,329.885,284.808,5.011,78.759,0,1.387,8.20745,0.71706348657608,0.692498073954233,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-21,12.289,13.723,9.423,304.125,305.04,5.191,79.114,2.613,1.7,8.04637,0.699875891208649,0.699941086721704,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-22,9.734,10.219,8.762,109.674,347.55,1.267,79.039,15.075,1.079,5.4475,0.765018820762634,0.704951188236844,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-23,9.23,10.111,7.467,205.142,308.608,3.609,78.785,3.015,1.435,8.36277,0.75326007604599,0.705430360846509,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-24,8.616,10.17,5.508,364.873,261.896,5.189,78.803,0,1.686,10.1271,0.722168684005737,0.700435616970391,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-25,11.919,13.527,8.704,354.662,289.498,7.5,79.263,0,1.52,9.41086,0.68827223777771,0.691394107184545,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-26,15.424,17.022,12.226,367.146,287.735,9.168,79.491,0,1.231,9.76609,0.65156888961792,0.679732982063887,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-27,16.511,17.748,14.035,357.282,302.069,10.31,79.354,0,1.445,9.01037,0.614808022975922,0.666879392183543,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-28,16.54,17.645,14.329,341.693,304.975,9.134,79.078,0,1.619,8.35623,0.578962385654449,0.654260488118638,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-29,14.092,14.679,12.919,237.847,325.954,6.212,78.843,12.462,1.713,6.43645,0.624885082244873,0.643303420444296,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-06-30,12.388,13.737,9.691,370.23,280.327,7.487,78.686,0,1.843,8.17231,0.590697586536407,0.635435339735157,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-01,9.614,11.202,6.437,369.346,256.002,7.494,78.594,0,1.48,7.56771,0.558589935302734,0.626998184106224,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-02,7.245,8.557,4.621,369.261,256.242,3.299,78.24,0,1.54,7.81167,0.528687655925751,0.614334936762878,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-03,9.299,10.955,5.987,365.043,280,4.74,78.314,0.201,1.432,7.698804,0.499528974294662,0.598874315919125,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-04,10.528,11.742,8.101,241.763,304.46,5.094,78.566,8.442,1.492,7.65667,0.523667991161346,0.58204503978897,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-05,11.56,13.1,8.479,353.168,284.06,4.892,78.584,0,1.597,7.27348,0.49265444278717,0.565275826586417,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-06,12.099,13.114,10.068,261.487,305.438,4.235,78.57,0.201,1.476,8.45074,0.464128017425537,0.549995394524304,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-07,11.323,11.89,10.189,167.483,343.277,1.631,78.491,1.407,1.162,7.07183,0.444861680269241,0.537632461819271,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-08,10.62,11.117,9.626,207.76,331.075,2.372,78.613,4.824,1.078,7.95029,0.448474079370499,0.529615746683973,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-09,11.343,12.177,9.674,222.62,336.254,1.898,79.03,0.402,1.354,8.50409,0.423493146896362,0.526163976343823,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-10,11.518,12.394,9.766,271.018,309.833,2.858,79.027,3.015,1.557,8.62402,0.416338711977005,0.526229225906255,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-11,13.35,14.723,10.606,323.97,297.606,5.794,78.972,0,1.456,8.86851,0.389899879693985,0.529340235408305,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-12,13.001,13.881,11.24,269.479,328.783,2.891,78.948,2.613,1.488,9.02893,0.381717532873154,0.535025744887572,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-13,9.785,9.786,9.781,36.511,335.558,1.344,78.424,23.919,1.141,2.11684,0.510661542415619,0.542814494380117,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-14,9.544,11.001,6.631,336.111,282.998,3.046,78.449,0,1.728,9.81489,0.481348216533661,0.552235223923346,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-15,9.761,11.109,7.066,352.575,277.902,3.637,78.676,0.201,1.606,9.74605,0.454371899366379,0.562816673554294,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-16,9.344,10.232,7.726,199.026,310.908,1.999,78.543,0.201,1.194,8.38059,0.42877122759819,0.574087583309997,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-17,7.697,8.328,6.547,48.381,323.806,1.311,77.96,19.296,1.209,2.32141,0.526640236377716,0.585576693228439,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-18,6.826,8.371,4.011,348.858,262.742,4.173,77.772,0,1.887,8.79891,0.498281061649323,0.596812743344717,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-19,4.698,4.981,4.183,83.456,316.515,0.771,77.648,19.899,1.019,3.68291,0.599374771118164,0.607324473696816,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-20,6.146,7.394,3.872,254.705,268.808,4.231,77.855,0,1.277,7.50138,0.571318805217743,0.616640624321773,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-21,7.362,9.016,4.346,253.842,284.042,3.877,77.977,0.603,1.352,8.74759,0.545863151550293,0.626318193416129,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-22,7.927,9.39,5.258,311.875,274.231,3.544,78.078,0,1.701,9.28344,0.516810476779938,0.637790974734024,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-23,7.452,8.667,5.235,214.079,295.869,3.127,77.939,0,1.537,8.26716,0.488859981298447,0.650402901649966,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-24,5.433,6.64,3.232,332.777,260.817,4.729,77.846,0,1.599,8.96976,0.462620496749878,0.663497907535247,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-25,4.791,6.106,2.391,240.011,263.5,2.676,77.934,0,1.266,7.31825,0.437413543462753,0.676419925764308,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-26,5.723,6.672,3.991,142.692,298.083,1.805,78.278,0,1.113,6.8585,0.412923336029053,0.688512889710581,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-27,5.687,6,5.117,80.191,331.175,0.716,78.658,3.015,0.951,4.46604,0.408868432044983,0.699120732747496,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-28,7.274,8.452,5.311,168.603,314.337,1.759,78.636,1.206,1.241,7.23132,0.392912805080414,0.707587388248486,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-29,8.949,10.389,6.549,279.021,305.39,2.461,78.645,0.201,1.363,8.08408,0.370988637208939,0.714890715739998,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-30,10.045,11.428,7.74,236.965,304.185,2.715,78.507,0,1.346,7.73534,0.348819047212601,0.722372550710275,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-07-31,10.076,11.324,7.994,296.685,302.731,2.835,78.428,0.288,1.527,8.24016,0.329783231019974,0.729922790478788,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-01,10.823,11.919,8.998,274.031,301.981,2.783,78.608,0,1.431,8.15595,0.310008734464645,0.737431332364411,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-02,12.277,13.538,10.176,239.552,316.673,2.265,78.887,0.402,1.073,7.6081,0.293923586606979,0.744788073686019,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-03,11.63,12.343,10.442,136.269,338.546,2.017,78.877,5.829,1.03,5.82693,0.31362983584404,0.751882911763061,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-04,12.616,13.815,10.618,303.34,302.625,4.708,78.714,0.201,1.554,8.17604,0.296221196651459,0.758605743913229,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-05,11.691,12.288,10.696,113.238,340.708,1.875,78.719,6.231,1.079,5.45048,0.318552076816559,0.764846467455996,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-06,10.309,10.872,9.372,119.378,341.904,1.02,78.522,1.005,1.025,5.49378,0.306425184011459,0.770494979710239,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-07,10.076,10.616,9.177,127.937,335.277,2.466,78.29,5.226,1.147,5.1031,0.322054386138916,0.775441177994832,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-08,8.841,9.709,7.396,183.471,288.819,6.062,78.329,0,2.053,6.42182,0.303625226020813,0.77957495962865,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-09,7.356,8.848,4.869,319.688,254.927,5.563,78.742,0,2.551,7.6151,0.28640815615654,0.782786221930793,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-10,8.315,10.004,5.501,321.332,254.473,5.785,79.057,0,1.431,7.46162,0.270215928554535,0.784964862219595,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-11,10.291,11.816,7.748,316.22,276.49,5.444,78.992,0,1.402,7.48292,0.25501736998558,0.786000777814238,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-12,11.604,12.941,9.374,214.019,298.502,5.625,78.692,0,1.236,7.51832,0.240833729505539,0.785783866033596,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-13,12.17,13.9,9.529,312.169,289.254,4.808,78.543,0,1.405,7.73096,0.22763828933239,0.784204024196543,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-14,11.522,12.313,10.316,157.266,322.102,2.591,78.594,0.804,1.063,6.29816,0.220569968223572,0.780208871178096,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-15,12.061,13.516,9.841,201.854,325.781,3.892,78.692,1.407,1.197,6.256958,0.217890039086342,0.773411879058607,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-16,12.91,14.548,10.408,293.619,302.929,3.933,79.018,0,1.454,5.499717,0.206487119197845,0.764701724967134,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-17,13.556,14.727,11.768,271.248,321.423,2.95,79.091,0,1.487,8.768232,0.195943012833595,0.754967086031081,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-18,13.703,14.974,11.924,202.596,337.635,2.369,79.179,3.015,1.347,6.81751,0.205442205071449,0.745096639378315,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-19,15.367,16.878,13.253,227.202,319.265,6.988,79.353,1.005,1.228,6.63074,0.20152784883976,0.735979062136702,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-20,16.754,18.751,13.958,301.636,304.25,10.355,79.522,0,1.491,7.57897,0.191523864865303,0.72850303143358,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-21,17.359,19.2,14.783,291.724,304.96,13.015,79.53,0,1.58,7.20709,0.182291448116302,0.723557224398118,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-22,16.822,18.446,14.548,288.072,305.721,9.829,79.457,0,1.623,7.1258,0.173796877264977,0.719755442481819,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-23,15.093,16.324,13.369,259.327,316.531,7.35,79.336,4.02,1.927,7.08915,0.19163803756237,0.715352539252531,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-24,14.658,15.885,12.941,259.908,320.19,5.438,79.161,0,1.607,7.13255,0.182680770754814,0.710698770011588,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-25,13.714,15.132,11.729,274.142,322.35,4.368,79,3.216,1.776,6.65848,0.194932281970978,0.706144390060325,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"IT-Tor",2011-08-26,11.277,11.814,10.526,64.348,349.665,2.4,78.659,10.452,1.13,2.08171,0.252607554197311,0.702039654699763,"GRA","Dfc","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
