sitename,TA_F,TA_F_DAY,TA_F_NIGHT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,GPP_NT_VUT_REF,wscal,fpar
AU-ASM,11.709,15.355,8.354,231.771,263.271,10.812,94.994,0,2.395,0.03308219999999998,0.10726778209209442,0.2659424892085082
AU-ASM,12.277,16.773,8.14,229.979,269.313,12.354,95.006,0,2.502,0.194687,0.10665146261453629,0.26531437701096616
AU-ASM,14.348,18.478,10.548,228.292,282.5,13.432,95.105,0,2.404,0.23423400000000005,0.10610132664442062,0.26468524957011524
AU-ASM,14.49,18.777,10.545,228.104,283.771,13.414,95.19,0,2.448,0.239352,0.10558677464723588,0.26405385966900624
AU-ASM,15.401,19.861,11.299,227.583,290.1670000000001,14.284,95.036,0,2.376,0.34681,0.10511799156665802,0.2634189600906905
AU-ASM,16.614,20.94400000000001,12.63,220.042,298.6670000000001,15.608,94.803,0,1.984,0.298437,0.10469020158052444,0.2627741380792876
AU-ASM,17.727,22.193,13.617,213.313,303.688,17.183,94.748,0,1.923,0.6608516,0.10429976135492323,0.2621154671049977
AU-ASM,17.819000000000006,22.324,13.674,224.917,303.2920000000001,17.295,94.811,0,2.063,0.330297,0.10393746942281724,0.2614454292896973
AU-ASM,18.428,22.79,14.415,226.354,303.2290000000001,18.104,94.96,0,2.174,0.324811,0.10360632836818696,0.2607665067553161
AU-ASM,18.178,22.137,14.536,227.938,300.708,17.647000000000006,95.015,0,2.036,0.403153,0.10330087691545486,0.2600811816237833
AU-ASM,17.697,21.583,14.122,225.375,301.646,16.448,94.858,0,2.167,0.37889,0.10301752388477324,0.2593919360169712
AU-ASM,17.542,21.741,13.68,231.375,302.1040000000001,15.861,94.517,0,2.307,0.429301,0.1027587279677391,0.25870125205692385
AU-ASM,18.152,21.436,15.130999999999998,195.833,312.7290000000001,14.592,94.242,0,2.119,0.361175,0.10251804441213608,0.25801161186551363
AU-ASM,16.914,19.424,14.605,175.625,328.2290000000001,12.589,94.791,0,1.823,0.318119,0.1022702306509018,0.25732549756467005
AU-ASM,17.372,19.706,15.224,177.833,339.896,13.303,94.844,0,1.963,0.292218,0.1020435094833374,0.2566453912763225
AU-ASM,19.527,21.974,17.275,215.896,341.042,16.895,94.703,0,1.739,0.364763,0.1018567681312561,0.2559737751224005
AU-ASM,19.99,23,17.22,208.521,335.9790000000001,17.340999999999998,94.263,0,2.209,0.255384,0.10168687254190444,0.2553131312247793
AU-ASM,18.115,21,15.461,239.021,301.0420000000001,15.916,94.537,0,3.052,0.36524,0.10151088237762453,0.2546509447946492
AU-ASM,14.574000000000002,17.908,11.505999999999998,247.271,281.396,12.818,94.707,0,2.248,0.255873,0.1012902483344078,0.2539756157584589
AU-ASM,14.646,18.481,11.118,243.75,289,12.196,94.624,0,2.046,0.08176710000000001,0.10108944773674013,0.2532909983112739
AU-ASM,16.119,20.225,12.342,239.333,300.646,13.461,94.856,0,2.053,0.294637,0.1009240821003914,0.2526009466481585
AU-ASM,16.96,20.53,13.675999999999998,246.313,300.2920000000001,14.372,95.063,0,2.095,0.413764,0.10076505690813065,0.2519093149641778
AU-ASM,17.583,21.497,13.982,250.396,301.583,15.898,94.829,0,1.88,0.376416,0.1006174460053444,0.2512199574543397
AU-ASM,19.703,23.798,15.934,240.729,319.494,19.167,94.131,0,2.395,0.38702,0.1004810705780983,0.25053672831382384
AU-ASM,16.442,18.153,14.868,259.47900000000004,279.72900000000004,13.853,94.813,0,3.238,-0.05663290000000001,0.10027500241994858,0.2498634817376377
AU-ASM,13.455,16.735,10.437,262.60400000000004,271.313,11.904000000000002,95.241,0,2.615,-0.0101484,0.10003159940242767,0.2492040719208462
AU-ASM,13.956,17.854,10.37,265.72900000000004,275.958,12.392,95.316,0,2.609,0.0551298,0.09981485456228256,0.24856235305851423
AU-ASM,14.903,18.691,11.418,264.646,285.646,11.782,95.37,0,2.698,-0.0994281,0.09961192309856416,0.2479421793456563
AU-ASM,15.554,18.917,12.459,267.813,286.5,12.309,95.407,0,3.178,-0.320463,0.09940698742866516,0.2473474049774404
AU-ASM,15.304,18.984,11.919,270.10400000000004,282.875,13.164,95.492,0,3.0610000000000004,-0.0345054,0.09919555485248566,0.24676844825616945
AU-ASM,16.464000000000002,19.606,13.322,272.521,286.75,14.741,95.404,0,3.116,0.053127,0.0989864319562912,0.2461944127259483
AU-ASM,16.205,19.627,12.783,275.083,285.25,15.174,95.27,0,2.592,0.0712039,0.09876725822687148,0.2456271804444663
AU-ASM,17.921,21.983,13.858,269.938,303.6040000000001,16.347,95.086,0,2.5610000000000004,0.108127,0.09856615960597992,0.2450686334694125
AU-ASM,19.15,22.793000000000006,15.507,269.66700000000003,307.25,17.798,94.983,0,2.137,0.091636,0.0983569547533989,0.2445206538584315
AU-ASM,18.299,22.363000000000003,14.234000000000002,274.625,297.2920000000001,18.039,95.059,0,2.349,0.0475124,0.09813055396080016,0.2439851236693036
AU-ASM,18.561,22.376,14.746,276.85400000000004,296.146,18.945,95.058,0,2.485,0.148065,0.09788910299539566,0.243463924959672
AU-ASM,19.082,23.079,15.085,275.10400000000004,301.9170000000001,19.994,95.055,0,2.039,0.14302,0.09763579070568083,0.2429589397872261
AU-ASM,19.54,23.814,15.265,273.35400000000004,306.625,20.2,94.995,0,1.664,0.124699,0.09736817330121994,0.2424720502096552
AU-ASM,18.906,22.86,14.952,273.083,303.3540000000001,18.788,94.967,0,2.39,0.22378980000000004,0.0970800518989563,0.2420051382846485
AU-ASM,19.066,22.89,15.242,280,297.771,19.728,94.905,0,2.681,0.22416348,0.09679580479860306,0.24156008606985943
AU-ASM,19.306,23.019,15.592,279.72900000000004,299.875,19.932,94.818,0,2.351,0.133667,0.09653446823358536,0.2411387756230512
AU-ASM,20.725,24.554,16.895,253.042,312.7920000000001,22.586,94.487,0,2.274,0.161935,0.09629473835229874,0.2407485640643189
AU-ASM,22.154,25.306,19.002,219.479,327.8540000000001,23.171,94.756,0,1.915,0.155816,0.09606823325157168,0.2403892322715729
AU-ASM,23.077,25.213,20.941,241.354,350.646,22.314,94.809,0,2.395,0.16158499999999998,0.09585293382406236,0.2400512979391682
AU-ASM,23.056,25.564,20.549,222.438,353.792,23.291,94.727,0,2.044,0.206537,0.09564407914876938,0.23972527876146
AU-ASM,19.687,20.93,18.44400000000001,86.271,365.021,16.06,94.679,0,2.256,0.133202,0.09541945159435272,0.2394016924327763
AU-ASM,15.478,15.944,15.012,151.10399999999996,326.0420000000001,11.098,94.921,0.2,3.409,0.124319,0.0960199013352394,0.2390710566475253
AU-ASM,14.396,16.535,12.258,300.375,276.22900000000004,10.963,95.388,0,4.37,0.130478,0.09566519409418106,0.2387238891000353
AU-ASM,13.542,16.904,10.179,304.063,272.708,11.805,95.51,0,3.293,0.102133,0.09532349556684494,0.2383507074846616
AU-ASM,14.129,17.78,10.477,307.1670000000001,268.958,13.511,95.348,0,3.179,0.0522758,0.09500383585691452,0.238057194558338
AU-ASM,14.095,17.215999999999998,10.975,299.75,274.813,12.572,95.422,0,3.047,-0.0146647,0.09466547518968582,0.2379299387010713
AU-ASM,15.557,19.558,11.556,307.021,277.646,15.216,95.389,0,2.813,0.025649,0.09437245875597,0.2379308160418515
AU-ASM,17.893,21.968000000000004,13.819,310.458,281.4790000000001,19.251,95.285,0,2.693,-0.00523513,0.09410014748573305,0.2380217027096329
AU-ASM,19.238,23.551,14.925,310.375,289.958,21.324,95.125,0,2.685,-0.00729404,0.09382251650094986,0.23816447483338704
AU-ASM,20.425,24.535,16.314,300.958,307.5420000000001,21.535,94.865,0,2.3080000000000003,0.122496,0.0935291349887848,0.2383210085420852
AU-ASM,22.007,25.904,18.11,275.5,321.5,23.577,94.594,0,2.463,4.23392e-4,0.09321338683366776,0.2384531799646988
AU-ASM,23.805,27.255,20.355,245.938,339.1040000000001,25.584,94.207,0,2.274,-0.0263906,0.09286794811487198,0.2385228652302012
AU-ASM,24.897,28.586,21.208,245.542,336.3540000000001,27.329,94.145,0,2.51,0.11518776,0.09248647093772888,0.2384919404675497
AU-ASM,19.936,22.627,17.245,267,303.333,19.741,94.858,0,2.517,-0.0407791,0.09210231900215148,0.2383222818057245
AU-ASM,18.909,22.309,15.509,265,300.521,18.923,94.905,0,1.92,1.0816325,0.09169086068868636,0.23797576537369705
AU-ASM,21.906,25.782,18.029,253.292,318.063,24.846,94.648,0,1.38,0.09549502,0.09125848859548567,0.23741426730043863
AU-ASM,23.457,27.462,19.452,248.313,328.125,26.929,94.689,0,1.645,0.17146428,0.09078726917505264,0.23674107656384424
AU-ASM,23.087,26.776,19.076,241.333,327.958,26.287,94.733,0,2.1,0.18194174,0.09029309451580048,0.2360794130276085
AU-ASM,22.56900000000001,25.647,19.223,252.896,336.458,23.313,94.63,0,2.168,0.27997786,0.08977504074573517,0.2354210491495939
AU-ASM,24.132,26.167,21.92,196.167,369.0630000000001,24.34,94.18,0,1.868,0.62244312,0.0892236977815628,0.2347577573874983
AU-ASM,27.25,29.97,24.035,166.792,395.625,26.59800000000001,93.426,0,2.504,0.4890031600000001,0.08860123157501221,0.2340813101990749
AU-ASM,28.76,30.72,26.44400000000001,211.042,383.917,31.141,93.585,0,3.276,0.32748414000000003,0.08793643116950989,0.23338348004207704
AU-ASM,21.455,22.543000000000006,20.17,289.25,308.5,22.655,94.332,0,2.391,1.0566598,0.08729060739278792,0.2326560393741958
AU-ASM,21.175,25.008000000000006,16.646,316.458,306.4790000000001,23.839,94.463,0,2.344,1.471772,0.08661562949419023,0.2318907606533047
AU-ASM,20.88,23.558000000000003,17.714000000000006,295.458,316.4170000000001,21.733,94.519,0,2.573,0.25824600000000003,0.0859043300151825,0.2310794163370979
AU-ASM,18.804,19.627,17.83,130.5,339.2290000000001,17.867,94.518,1.4,2.81,0.3773406,0.09165246039628984,0.2302137788833284
AU-ASM,20.407,21.797,18.766,105.063,368.354,19.786,94.431,0.2,2.06,0.2101112,0.0914691835641861,0.2292856207497496
AU-ASM,21.512,22.45,20.402,140.688,373.75,17.899,94.059,0,1.676,0.57057622,0.09030422568321228,0.2282867143941145
AU-ASM,23.264,25.657,20.437,309.938,342.5,21.829,94.325,0.2,2.109,2.091908,0.0900729075074196,0.22712025757469265
AU-ASM,23.325,26.122,20.019,310.9170000000001,337.083,22.314,94.403,0,1.911,1.09851548,0.08886286616325377,0.22572306518265464
AU-ASM,24.106,26.771,20.957,285.125,345.3130000000001,23.541,94.396,0,2.164,1.9588674000000004,0.08765904605388641,0.2241373353745644
AU-ASM,24.822,27.333,21.855,311.802,344,24.625,94.456,0,2.123,0.8161078800000002,0.08646444976329802,0.222405266307072
AU-ASM,27.308000000000003,30.055,24.062,277.646,372,29.57,93.884,0,2.388,-0.0608689,0.08525640517473221,0.22056905613682729
AU-ASM,29.828000000000007,33.908,25.005,319.313,377.5,34.907,93.917,0,3.2060000000000004,-0.0026168,0.08400094509124756,0.2186709030204803
AU-ASM,25.47300000000001,28.02,22.463,324.375,346.667,26.53,94.384,0,2.656,-0.0422593,0.08286400884389877,0.21675300511452228
AU-ASM,27.817,29.807,25.465,290.875,370.9380000000001,31.803,93.935,0,2.521,-0.0668633,0.0817311555147171,0.21485756057592448
AU-ASM,28.388,31.169,25.102,285.521,375,32.046,93.693,0,2.7310000000000003,-0.0889636,0.08060614764690399,0.2130267675611778
AU-ASM,30.087,33.578,25.962,249.438,376.583,37.488,94.049,0,2.385,-0.0352852,0.07946866750717163,0.2113028242269323
AU-ASM,27.015,28.729,24.99,252.104,362.875,30.512,94.677,0,3.434,-0.34945,0.0784396305680275,0.2097279287298381
AU-ASM,24.354,26.555,21.753,299.958,333.667,26.576,94.937,0,3.141,-0.111527,0.0774589478969574,0.2083442792265449
AU-ASM,23.56,26.161,20.487,338.4790000000001,321.438,24.724,94.977,0,2.955,-0.138417,0.07651223242282867,0.2068371344563748
AU-ASM,24.067,27.011,20.588,265.625,341.458,25.968000000000004,94.797,0,2.555,-0.0759839,0.0755947157740593,0.20495281898346104
AU-ASM,25.66,28.234,22.618,230.25,362.458,25.427,94.657,0,2.2840000000000003,0.164746,0.07470350712537767,0.20282512970096184
AU-ASM,25.7,29.145,21.628,224.729,387.229,22.265,94.506,9,2.676,0.054776,0.11578235775232316,0.2005878635021412
AU-ASM,19.243,19.872,18.5,56.375,392.104,3.62,94.773,9.2,2.465,-1.0228700000000002,0.1556205004453659,0.1983748172802631
AU-ASM,25.113000000000003,27.85,21.877,230.125,385.0630000000001,19.062,94.487,0.2,1.962,-0.295083,0.15142174065113068,0.1963197879284312
AU-ASM,26.417,28.706,23.711,205.771,391.875,19.956,94.023,0,1.7719999999999998,0.331344,0.1464799791574478,0.1945565723402598
AU-ASM,26.512,28.237,24.472,211.625,390.3130000000001,19.992,94.227,7.6,1.952,0.408679,0.1772104799747467,0.193218967408834
AU-ASM,26.957,29.631,23.798,306.9170000000001,377.5,22.574,94.406,0,2.6260000000000003,-0.0834947,0.17092576622962952,0.1921467713595608
AU-ASM,27.789,30.49,24.59800000000001,301.583,379.375,26.674,94.511,0,2.576,0.443589,0.16493487358093262,0.1910928046158348
AU-ASM,28.161,30.409,25.505,221.188,385.125,30.526,94.408,0,1.933,0.589751,0.1592511534690857,0.1900603973679009
AU-ASM,28.254,30.554,25.297,225.104,386.083,29.246,94.317,0,2.254,0.6279020000000001,0.15385960042476654,0.1890528798059216
AU-ASM,28.277,30.34800000000001,25.613000000000003,158.35399999999996,411.354,27.234,94.285,0,3.134,0.4216470000000001,0.14875845611095428,0.1880735821203092
AU-ASM,24.401,26.173,22.122,149.89600000000004,392.479,18.884,94.458,0,4.465,0.0746685,0.14400345087051392,0.18712583450122425
AU-ASM,17.160999999999998,17.329,16.945999999999998,53.521,373.458,9.719,94.753,0,4.8660000000000005,0.104067,0.13952450454235074,0.18621296713891147
AU-ASM,23.954,26.07,21.235,304.5420000000001,373.271,22.032,94.573,0.2,3.577,0.486872,0.13619974255561829,0.1853383102236159
AU-ASM,23.466,24.72300000000001,21.851,130.10399999999998,389.3130000000001,20.542,94.519,0.4,2.737,0.405317,0.1339820772409439,0.1845051939455826
AU-ASM,23.886,25.774,21.46,185.271,384.0630000000001,21.008000000000006,94.387,0,2.821,0.173387,0.1299968063831329,0.18371694849499293
AU-ASM,26.399,29.456,22.469,339.458,359.292,28.97,94.195,0,2.11,0.345391,0.12616360187530518,0.18297690406222303
AU-ASM,28.004,30.144,25.251,306.146,377.0630000000001,29.376,93.94,0,2.367,0.37407,0.12251424789428712,0.1822883908374505
AU-ASM,29.718000000000004,32.467,26.183000000000003,288.0420000000001,381.604,33.408,93.921,0,2.386,0.385471,0.1190062090754509,0.1818498028395045
AU-ASM,31.005,34.142,26.972,351.9380000000001,379.229,38.447,93.904,0,2.361,0.387151,0.11564131826162335,0.18180702329338205
AU-ASM,29.387,32.141,25.845,278.375,392.125,29.255,93.762,0,2.441,0.367101,0.11249866336584093,0.1820846161986145
AU-ASM,29.187,31.684,25.978,243.542,414.958,26.167,94.021,0,2.5860000000000003,0.353563,0.10953033715486526,0.1826071455546474
AU-ASM,28.312,29.612,26.64,320.9790000000001,397.896,23.965,94.618,0,2.904,0.0933065,0.10675478726625444,0.1832991753609888
AU-ASM,27.102,27.866,26.119,187.417,399.396,26.123,94.798,0,2.5610000000000004,0.274539,0.10414880514144896,0.1840852696171356
AU-ASM,29.058000000000003,31.742,25.608,322.1040000000001,391.542,30.877,94.532,0,2.889,0.348669,0.10162191092967988,0.18488999232258488
AU-ASM,28.385,29.807,26.557,229.542,410.125,26.747,94.434,0,2.9330000000000003,0.196664,0.09926338493824004,0.18563790747683367
AU-ASM,29.712,31.422,27.513,187.813,420.417,31.575,94.254,0,1.9,0.31905100000000003,0.09700492024421692,0.18625357907942244
AU-ASM,28.419,29.715,26.752,114.646,422.521,26.438,94.281,0.4,2.48,0.262259,0.09676048904657364,0.18666157112974088
AU-ASM,24.677,26.243,22.664,137.313,417.083,11.783,94.426,5.4,2.408,0.07800900000000001,0.11986324936151505,0.18678644762734367
AU-ASM,25.405,27.32,22.943,249.042,408.8130000000001,14.758,94.175,0.2,1.988,-0.126585,0.11744127422571182,0.18655277257172773
AU-ASM,27.645,29.88,24.771,261.146,407.125,19.945,93.96,0,1.598,0.493992,0.1141798049211502,0.185987311748552
AU-ASM,24.087,23.484,24.861,116.833,408.896,10.89,94.007,4.6,1.858,0.376331,0.13259154558181763,0.1851975600500764
AU-ASM,21.528,22.045,20.863000000000003,100.188,401.458,5.6720000000000015,94.384,4.2,2.532,-0.103361,0.1481365263462067,0.184229175135614
AU-ASM,20.844,21.494,20.008,95.188,404.25,4.853,94.096,0.2,2.641,0.29441,0.14420610666275024,0.183127814664728
AU-ASM,21.436,23.288,19.054,238.021,396.646,8.39,94.095,0,3.024,0.323958,0.13954204320907593,0.181939136296744
AU-ASM,21.091,22.937,18.719,349.833,345.583,14.245,94.554,0,3.802,0.187144,0.13512599468231198,0.18070879769106143
AU-ASM,22.109,24.346,19.234,381.125,324,18.969,94.743,0,2.718,0.627125,0.1309380680322647,0.1794824565070796
AU-ASM,23.845,27.021,19.762,388.646,316.7920000000001,26.262,94.719,0,2.549,0.45167,0.12695112824440002,0.1783057704041035
AU-ASM,25.424,28.562,21.389,388.375,323.896,29.924,94.561,0,2.306,0.7843060000000001,0.12316097319126128,0.17722439704173096
AU-ASM,27.042,30.436,22.291,386.9380000000001,331.958,33.552,94.355,0,2.265,0.661565,0.11954837292432784,0.17628399407926082
AU-ASM,28.853,32.095,24.313,385.521,341.292,37.069,93.851,0,2.52,0.753452,0.11610376834869383,0.1755302191760925
AU-ASM,31.376,34.409,27.131,375.125,364.917,41.79,93.48,0,2.456,0.306657,0.112798310816288,0.1750087299916253
AU-ASM,29.38,31.71,26.117,333.5,385.1880000000001,31.343000000000004,94.171,0,4.018,1.49633,0.1097429096698761,0.17439041472546546
AU-ASM,25.928,27.762,23.36,336.417,360.667,27.904,94.47,0,3.888,1.43526,0.10692994296550752,0.17340754650341658
AU-ASM,26.885,28.572,24.523000000000003,367.875,352.792,30.952,94.282,0,3.4960000000000004,0.791706,0.10427717119455338,0.17219786037448628
AU-ASM,22.674,23.149,22.008000000000006,73.188,380.896,20.831,94.37,0,2.877,-0.0075985,0.10181976854801178,0.1708990913874412
AU-ASM,22.279,23.861,20.063,167.25,388.208,17.054000000000002,94.279,0,3.353,0.195808,0.0995103269815445,0.16964897459111614
AU-ASM,24.631,26.153,22.5,295.615,377.333,20.746,94.051,0,2.824,6.46978e-4,0.09733187407255171,0.16858524503434608
AU-ASM,26.844,28.517,24.502,331.875,378.146,26.244,94.048,0,2.226,0.428083,0.09526355564594267,0.16784563776596595
AU-ASM,29.273000000000003,31.076,26.75,332.8540000000001,384.104,33.483000000000004,93.766,0,2.523,0.367397,0.09328287094831468,0.16756788783481052
AU-ASM,27.659,29.118,25.617,232.729,414.479,21.056,93.428,0.6,2.091,0.22723496,0.09424915164709093,0.16752707135181288
AU-ASM,30.738000000000003,33.332,27.107,320.125,411.271,28.762,93.057,0.6,2.964,0.50152166,0.09508975595235825,0.16742356218217588
AU-ASM,33.202,35.089,30.56,322.4170000000001,422.167,37.978,93.287,0,2.932,0.6152612,0.09304765611886978,0.16728304200628874
AU-ASM,31.831,32.71,30.601,298.7920000000001,411.417,34.439,93.86,0,3.077,-0.0257508,0.09118375927209854,0.16713119250454064
AU-ASM,30.805,32.014,29.113000000000003,353.9790000000001,391.8130000000001,33.476,93.979,0,2.826,0.118542,0.08944496512413025,0.16699369535732084
AU-ASM,29.544,31.067,27.412,360.87,375.5630000000001,34.825,94.05,0,2.844,0.280093,0.08782657235860825,0.16689623224501293
AU-ASM,28.698,30.065,26.783,236.875,392.771,33.858000000000004,94.005,0,2.623,0.253772,0.08631950616836548,0.16686448484802402
AU-ASM,28.688,30.305,26.424,250.833,402.792,28.486,93.677,0,2.525,0.26966,0.08489663898944855,0.16692413484673316
AU-ASM,28.373,30.576,25.288,262.771,409.729,21.449,93.501,0,2.667,0.0908436,0.08355174958705902,0.16710086392152967
AU-ASM,27.715,30.054,24.442,230.458,418.521,18.64,93.655,4.6,2.053,0.09501,0.10372854769229888,0.1674203537528028
AU-ASM,27.506,29.916,24.131,299.25,409.792,17.798,93.821,0,2.114,-0.192902,0.10130317509174348,0.1679082860209899
AU-ASM,29.811,32.101,26.605,317.1670000000001,410.271,25.577,93.868,0,2.113,-0.0536027,0.09897366911172868,0.16859034240640106
AU-ASM,30.313,32.535,27.2,259.958,415.208,26.192,93.82,0.4,1.997,0.119406,0.09862948209047318,0.16962327949560854
AU-ASM,28.034,29.917,25.397,201.917,406.646,22.204,94.034,5,2.406,-0.21049,0.11978556215763092,0.17109422875741143
AU-ASM,29.731,32.297,26.138,315.8540000000001,389.146,30.296,93.964,0,2.795,-0.349393,0.11637864261865614,0.1729244341955885
AU-ASM,30.655,33.27,26.993,382.104,370.1880000000001,36.914,93.948,0,3.083,-0.11154,0.11313655227422716,0.1750351398139186
AU-ASM,30.824,33.92,26.49,384.958,363.792,39.746,93.943,0,2.781,0.0474941,0.1100565642118454,0.17734758961637873
AU-ASM,32.272,35.533,27.706,381.542,374.9380000000001,43.725,93.797,0,2.479,0.00196523,0.10710247606039049,0.17978302760635842
AU-ASM,33.251,35.495,30.109,270.47900000000004,415.542,42.288,93.787,0,2.234,-0.0979284,0.10431079566478728,0.1822626977878212
AU-ASM,29.988000000000003,31.297,28.156,290.688,405.792,31.439,94.092,0,3.284,-0.00839087,0.10176819562911989,0.1847078441645458
AU-ASM,28.757,30.622,26.147,372.75,358.396,33.619,94.04,0,3.067,-0.05835159999999999,0.0993729829788208,0.1870397107403112
AU-ASM,28.743,31.205,25.296,349.542,354.583,34.967,94.076,0,2.859,-0.0574347,0.09709331393241882,0.18917954151889613
AU-ASM,30.034,32.928000000000004,25.983,384.458,353.792,38.897,94.083,0,2.529,0.0723404,0.0948980674147606,0.1910485805042212
AU-ASM,31.661,34.637,27.495,347.083,372.292,43.44300000000001,93.88,0,2.132,0.118044,0.09277693927288055,0.19256807169974952
AU-ASM,33.334,35.299,30.584,282.141,404.583,45.536,93.761,0,1.929,1.18356,0.09076908230781557,0.19415304909435271
